img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130829212936-130904175852-p-O-omlet-sufle-s-vetchinoj-sirom.jpg,Омлет-суфле с ветчиной и сыром,https://eda.ru/recepty/zavtraki/omlet-sufle-s-vetchinoj-sirom-17601,0,Французская кухня,4,25 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 штука""}', '{""id"": 14406, ""name"": ""Варено-копченая ветчина"", ""amount"": ""100 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""200 г""}', '{""id"": 14008, ""name"": ""Сливки 25%-ные"", ""amount"": ""100 мл""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""по вкусу""}', '{""id"": 14182, ""name"": ""Сыр эмменталь"", ""amount"": ""50 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",4582,201,13
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121208021522-121215211135-p-O-draniki-s-sirom-i-chesnokom.jpg,Драники с сыром и чесноком,https://eda.ru/recepty/zavtraki/draniki-s-sirom-i-chesnokom-35094,0,Белорусская кухня,4,30 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""8 штук""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""100 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",3755,196,29
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130805160644-130813135643-p-O-sladkaja-mannaja-kasha.jpg,Сладкая манная каша,https://eda.ru/recepty/zavtraki/sladkaja-mannaja-kasha-39102,0,Русская кухня,1,15 минут,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""4 чайные ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 чайные ложки""}']",2664,195,16
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150615095301-150617161504-p-O-kubanskie-sirniki.jpg,Кубанские сырники,https://eda.ru/recepty/zavtraki/kubanskie-sirniki-17893,1,,6,30 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""400 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""250 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""100 мл""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 головка""}', '{""id"": 14003, ""name"": ""Российский сыр"", ""amount"": ""500 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}']",4649,193,17
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131111838-120530010908-p-O-sirniki-s-izjumom-bez-muki.jpg,Сырники с изюмом (без муки),https://eda.ru/recepty/zavtraki/sirniki-s-izjumom-bez-muki-31845,0,Русская кухня,4,30 минут,"['{""id"": 17052, ""name"": ""Творог 9%"", ""amount"": ""240 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""2 столовые ложки""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""0,2 чайной ложки""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""4 столовые ложки""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""65 г""}']",2665,185,18
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160704095203-160716081236-p-O-jaichnica-po-francuzski-v-hlebe.jpg,Яичница по‑французски в хлебе,https://eda.ru/recepty/zavtraki/jaichnica-po-francuzski-v-hlebe-33412,0,,2,15 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""2 куска""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""1 пучок""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""20 г""}']",2726,173,23
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160223102951-160229020423-p-O-japonskij-omlet.jpg,Японский омлет,https://eda.ru/recepty/zavtraki/japonskij-omlet-31970,0,Японская кухня,2,30 минут,"['{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""15 мл""}', '{""id"": 13955, ""name"": ""Рисовый уксус"", ""amount"": ""10 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}']",2723,167,27
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085505-160211000134-p-O-babushkini-sirniki.jpg,Бабушкины сырники,https://eda.ru/recepty/zavtraki/babushkini-sirniki-26205,0,Русская кухня,2,40 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 чайные ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""3 столовые ложки""}']",3740,161,39
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214160714-120214161237-p-O-ovsjanaja-kasha-s-jablokom-koricej.jpg,Овсяная каша с яблоком и корицей,https://eda.ru/recepty/zavtraki/ovsjanaja-kasha-s-jablokom-koricej-30862,0,Британская кухня,1,10 минут,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""150 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""60 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""1,5 столовые ложки""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""450 мл""}']",2399,158,25
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121012184428-140929202310-p-O-blini-tonkie-obiknovennie.jpg,Блины тонкие обыкновенные,https://eda.ru/recepty/zavtraki/blini-tonkie-obiknovennie-46358,0,Русская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1,5 столовые ложки""}']",2820,158,24
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082810-170610170058-p-O-jaichnica-s-pomidorami.jpg,Яичница с помидорами,https://eda.ru/recepty/zavtraki/jaichnica-s-pomidorami-28067,0,Азербайджанская кухня,2,25 минут,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""20 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}']",1084,153,17
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/i-130327083418-p-O-klassicheskie-belorusskie-draniki.jpg,Классические белорусские драники,https://eda.ru/recepty/zavtraki/klassicheskie-belorusskie-draniki-36595,0,Белорусская кухня,4,30 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""5 штук""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""½ штуки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}']",2740,148,29
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121108155046-130624150554-p-O-oladi-iz-brokkoli-s-sirom.jpg,Оладьи из брокколи с сыром,https://eda.ru/recepty/zavtraki/oladi-iz-brokkoli-s-sirom-38276,0,Французская кухня,4,20 минут,"['{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""250 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""70 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""30 г""}', '{""id"": 14775, ""name"": ""Смесь перцев"", ""amount"": ""по вкусу""}']",3204,146,12
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120830122212-120909143311-p-O-lenivie-vareniki-so-smetanoj.jpg,Ленивые вареники со сметаной,https://eda.ru/recepty/zavtraki/lenivie-vareniki-so-smetanoj-15871,0,Украинская кухня,2,15 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""5 столовых ложек""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""по вкусу""}']",2809,145,26
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130212102403-130313162325-p-O-tvorozhnie-bulochki-na-zavtrak.jpg,Творожные булочки на завтрак,https://eda.ru/recepty/zavtraki/tvorozhnie-bulochki-na-zavtrak-36260,0,,8,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""10 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""15 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2 столовые ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""250 г""}']",3254,140,35
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130829212936-130904132526-p-O-omlet-s-vodkoy-i-lososem.jpg,Омлет с водкой и лососем,https://eda.ru/recepty/zavtraki/omlet-s-vodkoy-i-lososem-16926,1,,1,5 минут,"['{""id"": 13845, ""name"": ""Кайенский перец"", ""amount"": ""по вкусу""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""5 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""15 г""}', '{""id"": 13926, ""name"": ""Соленый лосось"", ""amount"": ""50 г""}', '{""id"": 16937, ""name"": ""Творожный сыр"", ""amount"": ""30 г""}', '{""id"": 13902, ""name"": ""Водка"", ""amount"": ""10 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}']",2374,132,21
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120130134319-120214140153-p-O-bulochka-s-tvorogom-avokado.jpg,Булочка с творогом и авокадо,https://eda.ru/recepty/zavtraki/bulochka-s-tvorogom-avokado-27139,0,,1,15 минут,"['{""id"": 13604, ""name"": ""Авокадо"", ""amount"": ""½ штуки""}', '{""id"": 13482, ""name"": ""Лимонный сок"", ""amount"": ""1 чайная ложка""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""2 столовые ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 чайная ложка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 15715, ""name"": ""Цельнозерновая булочка "", ""amount"": ""1 штука""}', '{""id"": 14137, ""name"": ""Семечки подсолнуха"", ""amount"": ""1 чайная ложка""}']",3773,129,17
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140310151157-140318114349-p-O-hrustjaschij-hashbraun.jpg,Хрустящий хашбраун,https://eda.ru/recepty/zavtraki/hrustjaschij-hashbraun-27260,0,Европейская кухня,4,20 минут,"['{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""3 столовые ложки""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""500 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",2509,128,26
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214154946-160918202825-p-O-omlet-s-sirom-i-belim-hlebom.jpg,Омлет с сыром и белым хлебом,https://eda.ru/recepty/zavtraki/omlet-s-sirom-i-belim-hlebom-15194,0,,4,,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""50 г""}', '{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""50 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""3 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}']",1624,123,9
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140622144901-150416095602-p-O-domashnie-sirniki-s-mankoj.jpg,Домашние сырники с манкой,https://eda.ru/recepty/zavtraki/domashnie-sirniki-s-mankoj-35881,0,Русская кухня,4,1 час,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""4 столовые ложки""}', '{""id"": 14262, ""name"": ""Сухой творог"", ""amount"": ""400 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""½ чайной ложки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""4 столовые ложки""}']",1015,122,22
